Name           Surname        Final_Grade(Aver. )
Name1951       Surname1951    6.40           
Name8115       Surname8115    5.87           
Name8114       Surname8114    8.73           
Name1954       Surname1954    6.73           
Name1955       Surname1955    6.00           
Name8113       Surname8113    6.80           
Name8111       Surname8111    8.47           
Name1958       Surname1958    7.13           
Name1959       Surname1959    8.53           
Name1960       Surname1960    7.33           
Name1961       Surname1961    7.07           
Name1962       Surname1962    5.40           
Name1963       Surname1963    5.13           
Name1964       Surname1964    7.73           
Name1965       Surname1965    8.40           
Name1966       Surname1966    5.00           
Name1967       Surname1967    8.80           
Name1968       Surname1968    5.13           
Name8108       Surname8108    6.80           
Name8107       Surname8107    5.07           
Name8105       Surname8105    6.93           
Name8104       Surname8104    7.13           
Name8103       Surname8103    6.47           
Name1974       Surname1974    7.60           
Name8102       Surname8102    7.27           
Name1976       Surname1976    5.60           
Name8101       Surname8101    5.60           
Name8097       Surname8097    6.93           
Name1979       Surname1979    6.60           
Name8088       Surname8088    8.13           
Name1981       Surname1981    5.87           
Name1982       Surname1982    6.27           
Name1983       Surname1983    6.80           
Name1984       Surname1984    5.13           
Name8080       Surname8080    7.47           
Name1986       Surname1986    7.00           
Name8078       Surname8078    7.47           
Name8075       Surname8075    8.13           
Name8074       Surname8074    7.67           
Name1990       Surname1990    8.07           
Name1991       Surname1991    5.87           
Name1992       Surname1992    6.80           
Name8066       Surname8066    5.13           
Name1994       Surname1994    5.40           
Name8062       Surname8062    8.40           
Name1996       Surname1996    7.13           
Name1997       Surname1997    5.87           
Name1998       Surname1998    6.87           
Name8061       Surname8061    5.80           
Name8060       Surname8060    7.20           
Name8059       Surname8059    5.47           
Name2002       Surname2002    7.27           
Name2003       Surname2003    5.93           
Name8053       Surname8053    5.47           
Name8049       Surname8049    5.13           
Name8048       Surname8048    5.60           
Name8047       Surname8047    5.33           
Name8044       Surname8044    7.27           
Name2009       Surname2009    7.33           
Name2010       Surname2010    5.53           
Name2011       Surname2011    6.27           
Name8043       Surname8043    6.07           
Name2013       Surname2013    5.93           
Name2014       Surname2014    7.27           
Name2015       Surname2015    6.53           
Name2016       Surname2016    7.87           
Name2017       Surname2017    6.60           
Name8042       Surname8042    6.73           
Name2019       Surname2019    8.33           
Name2020       Surname2020    5.13           
Name8041       Surname8041    6.53           
Name8039       Surname8039    7.47           
Name2023       Surname2023    5.00           
Name2024       Surname2024    6.33           
Name2025       Surname2025    7.73           
Name2026       Surname2026    5.73           
Name2027       Surname2027    5.13           
Name8038       Surname8038    8.20           
Name2029       Surname2029    5.53           
Name8035       Surname8035    7.87           
Name8034       Surname8034    8.33           
Name8033       Surname8033    6.93           
Name8031       Surname8031    6.33           
Name8029       Surname8029    9.20           
Name8028       Surname8028    6.60           
Name8026       Surname8026    7.27           
Name8025       Surname8025    6.53           
Name2038       Surname2038    5.73           
Name8020       Surname8020    8.60           
Name8019       Surname8019    7.53           
Name2041       Surname2041    6.60           
Name2042       Surname2042    7.93           
Name2043       Surname2043    5.00           
Name8016       Surname8016    8.00           
Name2045       Surname2045    6.87           
Name8015       Surname8015    5.80           
Name2047       Surname2047    7.27           
Name2048       Surname2048    7.20           
Name8014       Surname8014    5.60           
Name8013       Surname8013    6.60           
Name8012       Surname8012    5.87           
Name8011       Surname8011    7.60           
Name8009       Surname8009    5.93           
Name8007       Surname8007    7.47           
Name2055       Surname2055    5.53           
Name2056       Surname2056    8.60           
